_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,what_is_the_function_of_this_citation,what_is_the_function_of_this_citation:confidence,article,current,link,marker,next,previous,what_is_the_function_of_this_citation_gold
1139043014,false,finalized,3,1/24/2017 05:46:03,Neut,0.6683,W08-0315," a target language model (a 4-gram model of words, estimated with Kneser-Ney smoothing);  a POS target language model (a 4-gram model of tags with Good-Turing discounting (TPOS));  a word bonus model, which is used to compensate the system's preference for short output sentences;  a source-to-target lexicon model and a target-tosource lexicon model, these models use word-toword IBM Model 1 probabilities (Och and Ney, 2004) to estimate the lexical weights for each tuple in the translation table.",http://www.aclweb.org/anthology/W/W08/W08-0315.pdf,"(Och and Ney, 2004)",Decisions on the particular LM configuration and smoothing technique were taken on the minimalperplexity and maximal-BLEU bases.,"The TALP-UPC 2008 translation system, besides the bilingual translation model, which consists of a 4-gram LM of tuples with Kneser-Ney discounting (estimated with SRI Language Modeling Toolkit1), implements a log-linear combination of five additional feature models:",
1139043015,false,finalized,3,1/24/2017 05:59:51,Pos,0.6683,W08-0315,A detailed description can be found in Crego and Marino (2006).,http://www.aclweb.org/anthology/W/W08/W08-0315.pdf,(2006),1http://www.speech.sri.com/projects/srilm/ 2http://gps-tsc.upc.es/veu/soft/soft/marie/,In our system we use an extended monotone reordering model based on automatically learned reordering rules.,
1139043016,false,finalized,3,1/24/2017 05:26:35,Neut,0.6703,W08-0315,"Patterns are extracted in training from the crossed links found in the word alignment, in other words, found in translation tuples (as no word within a tuple can be linked to a word out of it (Crego and Marino, 2006)).",http://www.aclweb.org/anthology/W/W08/W08-0315.pdf,"(Crego and Marino, 2006)","Having all the instances of rewrite patterns, a score for each pattern on the basis of relative frequency is calculated as shown below:","where t1, ..., tn is a sequence of POS tags (relating a sequence of source words), and i1, ..., in indicates which order of the source words generate monotonically the target words.",
1139043017,false,finalized,3,1/24/2017 05:05:37,Neut,0.673,W08-0315,"The software tools available for performing POS-tagging were Freeling (Carreras et al., 2004) for Spanish and TnT (Brants, 2000) for English.",http://www.aclweb.org/anthology/W/W08/W08-0315.pdf,"(Carreras et al., 2004)","The number of classes for English is 44, while Spanish is considered as a more inflectional language, and the tag set contains 376 different tags.",POS information for the source and the target languages was considered for both translation tasks that we have participated.,
1139043018,false,finalized,3,1/24/2017 05:43:54,Pos,0.3514,W08-0315,"The software tools available for performing POS-tagging were Freeling (Carreras et al., 2004) for Spanish and TnT (Brants, 2000) for English.",http://www.aclweb.org/anthology/W/W08/W08-0315.pdf,"(Brants, 2000)","The number of classes for English is 44, while Spanish is considered as a more inflectional language, and the tag set contains 376 different tags.",POS information for the source and the target languages was considered for both translation tasks that we have participated.,
1139043019,false,finalized,3,1/24/2017 05:26:06,Neut,1.0,W08-0315,"The word alignment is automatically computed by using GIZA++4(Och and Ney, 2000) in both directions, which are symmetrized by using the union operation.",http://www.aclweb.org/anthology/W/W08/W08-0315.pdf,"(Och and Ney, 2000)","Instead of aligning words themselves, stems are used for aligning.",Word Alignment.,
1139043020,false,finalized,3,1/24/2017 05:39:05,Neut,0.6887,W08-0315,"As a post-processing, in the En2Es direction we used a POS target LM as a feature (instead of the target language model based on classes) that allowed to recover the segmentations (de Gispert, 2006).",http://www.aclweb.org/anthology/W/W08/W08-0315.pdf,"(de Gispert, 2006)",4.3 Experiments and Results,"In particular, the pronouns attached to the verb were separated and contractions as del or al were splitted into de el or a el.",
1139043021,false,finalized,3,1/24/2017 05:05:37,Neut,0.6673,W04-3237,"Similar to the work in (Lita et al., 2003), we tag each word in a sentence with one of the tags:",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Lita et al., 2003)", LOC lowercase  CAP capitalized  MXC mixed case; no further guess is made as to the capitalization of such words.,Automatic capitalization can be seen as a sequence tagging problem: each lower-case word receives a tag that describes its capitalization form.,
1139043022,false,finalized,3,1/24/2017 05:27:35,Neut,0.6884,W04-3237,"Due to its popularity, both our work and that of (Lita et al., 2003) uses the 1-gram capitalizer as a baseline.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Lita et al., 2003)","The work in (Kim and Woodland, 2004) indicates that the same 1-gram algorithm is used in Microsoft Word 2000 and is consequently used as a baseline for evaluating the performance of their algorithm as well.","2As with everything in natural language, it is not hard to find exceptions to this ""rule"".",
1139043023,false,finalized,3,1/24/2017 05:00:10,Neut,0.6548,W04-3237,"The work in (Kim and Woodland, 2004) indicates that the same 1-gram algorithm is used in Microsoft Word 2000 and is consequently used as a baseline for evaluating the performance of their algorithm as well.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Kim and Woodland, 2004)",2.2 Previous Work,"Due to its popularity, both our work and that of (Lita et al., 2003) uses the 1-gram capitalizer as a baseline.",
1139043024,false,finalized,3,1/24/2017 05:40:33,Pos,1.0,W04-3237,"We share the approach to capitalization as sequence tagging with that of (Lita et al., 2003).",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Lita et al., 2003)","In their approach, a language model is built on pairs (word, tag) and then used to disambiguate over all possible tag assignments to a sentence using dynamic programming techniques.",2.2 Previous Work,
1139043025,false,finalized,3,1/24/2017 05:39:05,Neut,0.3482,W04-3237,"The same idea is explored in (Kim and Woodland, 2004) in the larger context of automatic punctuation generation and capitalization from speech recognition output.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Kim and Woodland, 2004)","A second approach they consider for capitalization is the use a rule-based tagger as described by (Brill, 1994), which they show to outperform the case sensitive language modeling approach and be quite robust to speech recognition errors and punctuation generation errors.","In their approach, a language model is built on pairs (word, tag) and then used to disambiguate over all possible tag assignments to a sentence using dynamic programming techniques.",
1139043026,false,finalized,3,1/24/2017 05:24:48,Neut,0.6884,W04-3237,"A second approach they consider for capitalization is the use a rule-based tagger as described by (Brill, 1994), which they show to outperform the case sensitive language modeling approach and be quite robust to speech recognition errors and punctuation generation errors.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Brill, 1994)","Departing from their work, our approach builds on a standard technique for sequence tagging, namely MEMMs, which has been successfully applied to part-of-speech tagging (Ratnaparkhi, 1996).","The same idea is explored in (Kim and Woodland, 2004) in the larger context of automatic punctuation generation and capitalization from speech recognition output.",
1139043027,false,finalized,3,1/24/2017 05:26:06,Neut,0.6495,W04-3237,"Departing from their work, our approach builds on a standard technique for sequence tagging, namely MEMMs, which has been successfully applied to part-of-speech tagging (Ratnaparkhi, 1996).",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Ratnaparkhi, 1996)","The MEMM approach models the tag sequence T conditionally on the word sequence W, which has a few substantial advantages over the 1-gram tagging approach:","A second approach they consider for capitalization is the use a rule-based tagger as described by (Brill, 1994), which they show to outperform the case sensitive language modeling approach and be quite robust to speech recognition errors and punctuation generation errors.",
1139043028,false,finalized,3,1/24/2017 05:30:41,CoCo,0.3549,W04-3237,"More recently, certain drawbacks of MEMM models have been addressed by the conditional random field (CRF) approach (Lafferty et al., 2001) which slightly outperforms MEMMs on a standard partof-speech tagging task.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Lafferty et al., 2001)","In a similar vein, the work"," discriminative training of probability model P(T|W) using conditional maximum likelihood is well correlated with tagging accuracy  ability to use a rich set of word-level features in a parsimonious way: sub-word features such as prefixes and suffixes, as well as future words3 are easily incorporated in the probability model  no concept of ""out-of-vocabulary"" word: subword features are very useful in dealing with words not seen in the training data  ability to integrate rich contextual features into the model",
1139043029,false,finalized,3,1/24/2017 05:24:48,Neut,0.6884,W04-3237,"of (Collins, 2002) explores the use of discriminatively trained HMMs for sequence labeling problems, a fair baseline for such cases that is often overlooked in favor of the inadequate maximum likelihood HMMs.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Collins, 2002)","The work on adapting the MEMM model parameters using MAP smoothing builds on the Gaussian prior model used for smoothing MaxEnt models, as presented in (Chen and Rosenfeld, 2000).","3Relative to the current word, whose tag is assigned a probability value by the MEMM.",
1139043030,false,finalized,3,1/24/2017 05:29:32,Neut,0.6477,W04-3237,"The work on adapting the MEMM model parameters using MAP smoothing builds on the Gaussian prior model used for smoothing MaxEnt models, as presented in (Chen and Rosenfeld, 2000).",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Chen and Rosenfeld, 2000)","We are not aware of any previous work on MAP adaptation of MaxEnt models using a prior, be it Gaussian or a different one, such as the exponential prior of (Goodman, 2004).","of (Collins, 2002) explores the use of discriminatively trained HMMs for sequence labeling problems, a fair baseline for such cases that is often overlooked in favor of the inadequate maximum likelihood HMMs.",
1139043031,false,finalized,3,1/24/2017 04:50:37,Neut,0.6776,W04-3237,"We are not aware of any previous work on MAP adaptation of MaxEnt models using a prior, be it Gaussian or a different one, such as the exponential prior of (Goodman, 2004).",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Goodman, 2004)","Although we do not have a formal derivation, the adaptation technique should easily extend to the CRF scenario.","The work on adapting the MEMM model parameters using MAP smoothing builds on the Gaussian prior model used for smoothing MaxEnt models, as presented in (Chen and Rosenfeld, 2000).",
1139043032,false,finalized,3,1/24/2017 05:33:39,Neut,1.0,W04-3237,"A final remark contrasts rule-based approaches to sequence tagging such as (Brill, 1994) with the probabilistic approach taken in (Ratnaparkhi, 1996): having a weight on each feature in the MaxEnt model and a sound probabilistic model allows for a principled way of adapting the model to a new domain; performing such adaptation in a rule-based model is unclear, if at all possible.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Brill, 1994)",3 MEMM for Sequence Labeling,"Although we do not have a formal derivation, the adaptation technique should easily extend to the CRF scenario.",
1139043033,false,finalized,3,1/24/2017 05:32:29,Neut,0.6673,W04-3237,"A final remark contrasts rule-based approaches to sequence tagging such as (Brill, 1994) with the probabilistic approach taken in (Ratnaparkhi, 1996): having a weight on each feature in the MaxEnt model and a sound probabilistic model allows for a principled way of adapting the model to a new domain; performing such adaptation in a rule-based model is unclear, if at all possible.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Ratnaparkhi, 1996)",3 MEMM for Sequence Labeling,"Although we do not have a formal derivation, the adaptation technique should easily extend to the CRF scenario.",
1139043034,false,finalized,3,1/24/2017 05:32:14,Pos,0.6795,W04-3237,"The approach we took is the one in (Ratnaparkhi, 1996), which uses xi(W, T i1 1 ) = {wi, wi1, wi+1, ti1, ti2}.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Ratnaparkhi, 1996)","We note that the probability model is causal in the sequencing of tags (the probability assignment for ti only depends on previous tags ti1, ti2) which allows for efficient algorithms that search for the most likely tag sequence T(W) = arg maxT P(T |W) as well as ensures a properly normalized conditional probability model P(T|W).",model is built.,
1139043035,false,finalized,3,1/24/2017 05:51:29,Neut,0.6486,W04-3237,"The next section briefly describes the training procedure; for details the reader is referred to (Berger et al., 1996).",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Berger et al., 1996)",3.1 Maximum Entropy State Transition Model,"The probability P(ti|xi(W,T i1 1 )) is modeled using a maximum entropy model.",
1139043036,false,finalized,3,1/24/2017 06:04:01,Neut,1.0,W04-3237,"The model parameters A are estimated such that the model assigns maximum log-likelihood to the training data subject to a Gaussian prior centered at 0, A  N(0, diag(u2i )), that ensures smoothing (Chen and Rosenfeld, 2000):",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Chen and Rosenfeld, 2000)","L(A) = E p(x, y)log pA(y|x) (1) x,y n P(T|W) = i=1 E Z(x, A) = y i 2' + const(A)i",3.1.2 Parameter Estimation,
1139043037,false,finalized,3,1/24/2017 05:59:51,Neut,0.6486,W04-3237,"As shown in (Chen and Rosenfeld, 2000) - and rederived in Appendix A for the non-zero mean case - the update equations are:",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Chen and Rosenfeld, 2000)","(t+1) i= (t) i+ i, where i satisfies: i p(x, y)fi(x, y)  = 2 i p(x)p(y|x)fi(x, y)exp(if#(x, y))","L(A) = E p(x, y)log pA(y|x) (1) x,y n P(T|W) = i=1 E Z(x, A) = y i 2' + const(A)i",
1139043038,false,finalized,3,1/24/2017 06:21:55,Neut,1.0,W04-3237,"A Gaussian prior for the model parameters A has been previously used in (Chen and Rosenfeld, 2000) for smoothing MaxEnt models.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Chen and Rosenfeld, 2000)","The prior has 0 mean and diagonal covariance: A  N(0, diag(2 i)).",A simple way to accomplish this is to use MAP adaptation using a prior distribution on the model parameters.,
1139043039,false,finalized,3,1/24/2017 05:38:14,Neut,1.0,W04-3237,"ing (Pietra et al., 1995) between the background exponential model B - assumed fixed - and an exponential model A built using the Fbackground U Fadapt feature set.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Pietra et al., 1995)","It can be shown that, if we smooth the A model with a Gaussian prior on the feature weights that is centered at 0 - following the approach in (Chen and Rosenfeld, 2000) for smoothing maximum entropy models - then the MinDiv update equations for estimating A on the adaptation data are identical to the MAP adaptation procedure we proposed5.","F  i=1 E x,y i + (2) 2i E x,y F  i=1",
1139043040,false,finalized,3,1/24/2017 06:00:44,Neut,1.0,W04-3237,"It can be shown that, if we smooth the A model with a Gaussian prior on the feature weights that is centered at 0 - following the approach in (Chen and Rosenfeld, 2000) for smoothing maximum entropy models - then the MinDiv update equations for estimating A on the adaptation data are identical to the MAP adaptation procedure we proposed5.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Chen and Rosenfeld, 2000)","However, we wish to point out that the equivalence holds only if the feature set for the new model A is Fbackground U Fadapt.","ing (Pietra et al., 1995) between the background exponential model B - assumed fixed - and an exponential model A built using the Fbackground U Fadapt feature set.",
1139043041,false,finalized,3,1/24/2017 04:51:57,Neut,1.0,W04-3237,"The baseline 1-gram and the background MEMM capitalizer were trained on various amounts of WSJ (Paul and Baker, 1992) data from 1987 - files WS87_{001-126}.",http://www.aclweb.org/anthology/W/W04/W04-3237.pdf,"(Paul and Baker, 1992)",The in-domain test data used was file WS94_000 (8.7kwds).,5 Experiments,
1139043042,false,finalized,3,1/24/2017 06:19:11,Neut,1.0,P13-1112,"Researchers such as Swan and Smith (2001), Aarts and Granger (1998), DavidsenNielsen and Harder (2001), and Altenberg and Tapper (1998) work on mother tongue interference to reveal overused/underused words, part of speech (POS), or grammatical items.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(2001),"In contrast, very little is known about how strongly mother tongue interference is transferred to another language and about what relation there is across mother tongues.","The answer would probably be French or Spanish; the definite article is allowed to modify possessive pronouns in these languages, and the usage is sometimes negatively transferred to English writing.",
1139043043,false,finalized,3,1/24/2017 05:46:03,Neut,0.6683,P13-1112,"Researchers such as Swan and Smith (2001), Aarts and Granger (1998), DavidsenNielsen and Harder (2001), and Altenberg and Tapper (1998) work on mother tongue interference to reveal overused/underused words, part of speech (POS), or grammatical items.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1998),"In contrast, very little is known about how strongly mother tongue interference is transferred to another language and about what relation there is across mother tongues.","The answer would probably be French or Spanish; the definite article is allowed to modify possessive pronouns in these languages, and the usage is sometimes negatively transferred to English writing.",
1139043044,false,finalized,3,1/24/2017 05:38:51,Neut,1.0,P13-1112,"Researchers such as Swan and Smith (2001), Aarts and Granger (1998), DavidsenNielsen and Harder (2001), and Altenberg and Tapper (1998) work on mother tongue interference to reveal overused/underused words, part of speech (POS), or grammatical items.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(2001),"In contrast, very little is known about how strongly mother tongue interference is transferred to another language and about what relation there is across mother tongues.","The answer would probably be French or Spanish; the definite article is allowed to modify possessive pronouns in these languages, and the usage is sometimes negatively transferred to English writing.",
1139043045,false,finalized,3,1/24/2017 05:36:11,Neut,1.0,P13-1112,"Researchers such as Swan and Smith (2001), Aarts and Granger (1998), DavidsenNielsen and Harder (2001), and Altenberg and Tapper (1998) work on mother tongue interference to reveal overused/underused words, part of speech (POS), or grammatical items.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1998),"In contrast, very little is known about how strongly mother tongue interference is transferred to another language and about what relation there is across mother tongues.","The answer would probably be French or Spanish; the definite article is allowed to modify possessive pronouns in these languages, and the usage is sometimes negatively transferred to English writing.",
1139043046,false,finalized,3,1/24/2017 05:35:02,Neut,1.0,P13-1112,"Besides, Wong and Dras (2009) show that there are no significant differences, between mother tongues, in the misuse of certain syntactic features such as subject-verb agreement that have different tendencies depending on their mother tongues.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(2009),"Considering these, one could not be so sure which argument is correct.","A similar argument can be made about some parts of gender, tense, and aspect systems.",
1139043047,false,finalized,3,1/24/2017 05:46:03,Neut,0.6831,P13-1112,"This becomes important in native language identification) which is useful for improving grammatical error correction systems (Chodorow et al., 2010) or for providing more targeted feedback to language learners.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Chodorow et al., 2010)",As we will see in Sect.,"One of the major contributions of this work is to reveal and visualize a language family tree preserved in non-native texts, by examining the hypothesis.",
1139043048,false,finalized,3,1/24/2017 05:56:37,Pos,1.0,P13-1112,"In addition, this paper shows that the findings could contribute to reconstruction of language family trees (Enright and Kondrak, 2011; Gray and Atkinson, 2003; Barbancon et al., 2007; Batagelj et al., 1992; Nakhleh et al., 2005), which is one of the central tasks in historical linguistics.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Enright and Kondrak, 2011",The rest of this paper is structured as follows.,"6, this paper reveals several crucial findings that contribute to improving native language identification.",
1139043049,false,finalized,3,1/24/2017 05:17:14,Neut,1.0,P13-1112,"In addition, this paper shows that the findings could contribute to reconstruction of language family trees (Enright and Kondrak, 2011; Gray and Atkinson, 2003; Barbancon et al., 2007; Batagelj et al., 1992; Nakhleh et al., 2005), which is one of the central tasks in historical linguistics.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"Gray and Atkinson, 2003",The rest of this paper is structured as follows.,"6, this paper reveals several crucial findings that contribute to improving native language identification.",
1139043050,false,finalized,3,1/24/2017 05:53:40,Pos,0.6744,P13-1112,"In addition, this paper shows that the findings could contribute to reconstruction of language family trees (Enright and Kondrak, 2011; Gray and Atkinson, 2003; Barbancon et al., 2007; Batagelj et al., 1992; Nakhleh et al., 2005), which is one of the central tasks in historical linguistics.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"Barbancon et al., 2007",The rest of this paper is structured as follows.,"6, this paper reveals several crucial findings that contribute to improving native language identification.",
1139043051,false,finalized,3,1/24/2017 05:25:21,Neut,0.6542,P13-1112,"In addition, this paper shows that the findings could contribute to reconstruction of language family trees (Enright and Kondrak, 2011; Gray and Atkinson, 2003; Barbancon et al., 2007; Batagelj et al., 1992; Nakhleh et al., 2005), which is one of the central tasks in historical linguistics.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"Batagelj et al., 1992",The rest of this paper is structured as follows.,"6, this paper reveals several crucial findings that contribute to improving native language identification.",
1139043052,false,finalized,3,1/24/2017 05:37:38,Neut,0.6545,P13-1112,"In addition, this paper shows that the findings could contribute to reconstruction of language family trees (Enright and Kondrak, 2011; Gray and Atkinson, 2003; Barbancon et al., 2007; Batagelj et al., 1992; Nakhleh et al., 2005), which is one of the central tasks in historical linguistics.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"Nakhleh et al., 2005)",The rest of this paper is structured as follows.,"6, this paper reveals several crucial findings that contribute to improving native language identification.",
1139043053,false,finalized,3,1/24/2017 05:37:37,Neut,1.0,P13-1112,"To examine the hypothesis, we reconstruct a language family tree from English texts written by non-native speakers of English whose mother tongue is one of the Indo-European languages (Beekes, 2011; Ramat and Ramat, 2006).",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Beekes, 2011","If the reconstructed tree is sufficiently similar to the original Indo-European family tree, it will support the hypothesis.",2 Approach,
1139043054,false,finalized,3,1/24/2017 05:20:11,Neut,0.6925,P13-1112,"To examine the hypothesis, we reconstruct a language family tree from English texts written by non-native speakers of English whose mother tongue is one of the Indo-European languages (Beekes, 2011; Ramat and Ramat, 2006).",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"Ramat and Ramat, 2006)","If the reconstructed tree is sufficiently similar to the original Indo-European family tree, it will support the hypothesis.",2 Approach,
1139043055,false,finalized,3,1/24/2017 06:04:01,Neut,0.6496,P13-1112,"The approach we use for reconstructing a language family tree is to apply agglomerative hierarchical clustering (Han and Kamber, 2006) to English texts written by non-native speakers.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Han and Kamber, 2006)",Researchers have already performed related work on reconstructing language family trees.,"If not, it suggests that some features other than mother tongue interference are more influential.",
1139043056,false,finalized,3,1/24/2017 05:39:36,Neut,0.6838,P13-1112,"For instance, Kroeber and Chrietien (1937) and Ellegard (1959) proposed statistical methods for measuring the similarity metric between languages.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1937),"More recently, Batagelj et al (1992) and Kita (1999) proposed methods for reconstructing language family trees using clustering.",Researchers have already performed related work on reconstructing language family trees.,
1139043057,false,finalized,3,1/24/2017 05:34:08,Neut,1.0,P13-1112,"For instance, Kroeber and Chrietien (1937) and Ellegard (1959) proposed statistical methods for measuring the similarity metric between languages.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1959),"More recently, Batagelj et al (1992) and Kita (1999) proposed methods for reconstructing language family trees using clustering.",Researchers have already performed related work on reconstructing language family trees.,
1139043058,false,finalized,3,1/24/2017 05:29:32,Neut,1.0,P13-1112,"More recently, Batagelj et al (1992) and Kita (1999) proposed methods for reconstructing language family trees using clustering.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1992),"Among them, the 'Recently, native language identification has drawn the attention of NLP researchers.","For instance, Kroeber and Chrietien (1937) and Ellegard (1959) proposed statistical methods for measuring the similarity metric between languages.",
1139043059,false,finalized,3,1/24/2017 05:30:40,Neut,1.0,P13-1112,"More recently, Batagelj et al (1992) and Kita (1999) proposed methods for reconstructing language family trees using clustering.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1999),"Among them, the 'Recently, native language identification has drawn the attention of NLP researchers.","For instance, Kroeber and Chrietien (1937) and Ellegard (1959) proposed statistical methods for measuring the similarity metric between languages.",
1139043060,false,finalized,3,1/24/2017 05:32:52,Neut,1.0,P13-1112,most related method is that of Kita (1999).,http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1999),"In his method, a variety of languages are modeled by their spelling systems (i.e., character-based n-gram language models).","For instance, a shared task on native language identification took place at an NAACL-HLT 2013 workshop.",
1139043061,false,finalized,3,1/24/2017 05:39:05,Neut,0.6887,P13-1112,The similarity used for clustering is based on a divergence-like distance between two language models that was originally proposed by Juang and Rabiner (1985).,http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1985),This method is purely data-driven and does not require human expert knowledge for the selection of linguistic features.,"Then, agglomerative hierarchical clustering is applied to the language models to reconstruct a language family tree.",
1139043062,false,finalized,3,1/24/2017 05:55:36,Neut,1.0,P13-1112,"For instance, Batagelj et al (1992) use basic vocabularies such as belly in English and ventre in French to measure similarity between languages.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1992),"Obviously, this does not work on our task; belly is belly in English writing whoever writes it.",This significant difference prevents us from directly applying techniques in the literature to our task.,
1139043063,false,finalized,3,1/24/2017 05:26:06,Neut,0.6583,P13-1112,"We set n = 3 (i.e., trigram language model) following Kita's work and use Kneser-Ney (KN) smoothing (Kneser and Ney, 1995) to estimate its conditional probabilities.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Kneser and Ney, 1995)","With Mi and Di, we can naturally apply Kita's method to our task.","Now, the language model Mi can be built from Di.",
1139043064,false,finalized,3,1/24/2017 05:58:45,Neut,0.6486,P13-1112,"We selected the ICLE corpus v.2 (Granger et al., 2009) as the target language data.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Granger et al., 2009)",It consists of English essays written by a wide variety of nonnative speakers of English.,4 Experiments,
1139043065,false,finalized,3,1/24/2017 05:35:02,Neut,0.6588,P13-1112,"For reference, we also used native English (British and American university students' essays in the LOCNESS corpus5) and two sets of Japanese English (ICLE and the NICE corpus (Sugiura et al., 2007)).",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Sugiura et al., 2007)",Table 1 shows the statistics on the corpus data.,"Also, the symbols ' and ' were unified into '4.",
1139043066,false,finalized,3,1/24/2017 06:19:11,Weak,0.3469,P13-1112,"Considering this, we tested CRFTagger6 on non-native English texts containing various grammatical errors before the experiments (Nagata et al., 2011).",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Nagata et al., 2011)",It turned out that CRFTagger achieved an accuracy of 0.932 (compared to 0.970 on native texts).,Existing POS taggers might not perform well on non-native English texts because they are normally developed to analyze native English texts.,
1139043067,false,finalized,3,1/24/2017 06:19:11,Neut,0.664,P13-1112,The tree at the top is the Indo-European family tree drawn based on the figure shown in Crystal (1997).,http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1997),"It shows that the 11 languages are divided into three groups: Italic, Germanic, and Slavic branches.",Fig.1 shows the experimental results.,
1139043068,false,finalized,3,1/24/2017 05:58:52,Neut,0.6539,P13-1112,"This corresponds to the fact that noun-noun compounds are less common in the Italic languages than in English and that instead, the of-phrase (NN of NN) is preferred (Swan and Smith, 2001).",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,"(Swan and Smith, 2001)",For,4.,
1139043069,false,finalized,3,1/24/2017 05:38:14,Neut,1.0,P13-1112,"5 shows that the average length roughly distinguishes the Italic Englishes from the other nonnative Englishes; French-English is the shortest, which is explained by the discussion above, while Dutch- and German-Englishes are longest, which may correspond to the fact that they have a preference for noun-noun compounds as Snyder (1996) argues.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(1996),"For instance, German allows the concatenated form as in Orangensaft (equivalently orangejuice).",Fig.,
1139043070,false,finalized,3,1/24/2017 05:29:32,Neut,1.0,P13-1112,"Researchers including Wong and Dras (2009), Wong et al (2011; 2012), and Koppel et al (2005) work on native language identification and show that machine learning-based methods are effective.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(2009),"Wong and Dras (2009) propose using information about grammatical errors such as errors in determiners to achieve better performance while they show that its use does not improve the performance, contrary to the expectation.",6 Implications for Work in Related Domains,
1139043071,false,finalized,3,1/24/2017 05:30:41,Neut,0.6747,P13-1112,"Researchers including Wong and Dras (2009), Wong et al (2011; 2012), and Koppel et al (2005) work on native language identification and show that machine learning-based methods are effective.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(2005),"Wong and Dras (2009) propose using information about grammatical errors such as errors in determiners to achieve better performance while they show that its use does not improve the performance, contrary to the expectation.",6 Implications for Work in Related Domains,
1139043072,false,finalized,3,1/24/2017 05:32:14,Neut,0.6739,P13-1112,"Wong and Dras (2009) propose using information about grammatical errors such as errors in determiners to achieve better performance while they show that its use does not improve the performance, contrary to the expectation.",http://www.aclweb.org/anthology/P/P13/P13-1112.pdf,(2009),"Related to this, other researchers (Koppel and Ordan, 2011; van Halteren, 2008) show that machine learning-based methods can also predict the source language of a given translated text although it should be emphasized that it is a different task from native language identification because translation is not typically performed by non-native speakers but rather native speakers of the target language11.","Researchers including Wong and Dras (2009), Wong et al (2011; 2012), and Koppel et al (2005) work on native language identification and show that machine learning-based methods are effective.",
